seed_id,email,first_name,last_name,role,batch,placement_status,client,created_at
1261,thomas.clarke.1261@informationtechconsultants.co.uk,Thomas,Clarke,USER,ANDROID,AVAILABLE,,2026-04-28T09:06:18.502Z
1262,thomas.turner.1262@informationtechconsultants.co.uk,Thomas,Turner,USER,ANDROID,AVAILABLE,,2023-07-19T12:12:50.963Z
1263,thomas.okafor.1263@informationtechconsultants.co.uk,Thomas,Okafor,USER,ANDROID,AVAILABLE,,2023-04-27T03:31:09.548Z
1264,thomas.walsh.1264@informationtechconsultants.co.uk,Thomas,Walsh,USER,ANDROID,AVAILABLE,,2024-05-25T21:23:42.502Z
1265,thomas.mahmood.1265@informationtechconsultants.co.uk,Thomas,Mahmood,USER,ANDROID,AVAILABLE,,2024-09-30T10:41:46.801Z
1266,thomas.bennett.1266@informationtechconsultants.co.uk,Thomas,Bennett,USER,ANDROID,AVAILABLE,,2024-11-16T16:35:21.071Z
1267,thomas.rossi.1267@informationtechconsultants.co.uk,Thomas,Rossi,USER,ANDROID,AVAILABLE,,2023-03-24T20:53:40.529Z
1268,thomas.price.1268@informationtechconsultants.co.uk,Thomas,Price,USER,ANDROID,AVAILABLE,,2026-06-05T21:30:53.496Z
1269,thomas.ali.1269@informationtechconsultants.co.uk,Thomas,Ali,USER,ANDROID,AVAILABLE,,2023-01-04T15:26:10.898Z
1270,thomas.harris.1270@informationtechconsultants.co.uk,Thomas,Harris,USER,ANDROID,ENDING_SOON,Ember Mobility,2025-09-22T11:30:20.324Z
1271,thomas.martin.1271@informationtechconsultants.co.uk,Thomas,Martin,USER,ANDROID,ENDING_SOON,Summit Travel,2024-11-06T22:41:08.509Z
1272,thomas.ahmed.1272@informationtechconsultants.co.uk,Thomas,Ahmed,USER,ANDROID,ENDING_SOON,Oakline Public Sector,2023-02-13T02:36:21.179Z
1273,thomas.cooper.1273@informationtechconsultants.co.uk,Thomas,Cooper,USER,ANDROID,ENDING_SOON,Northstar Bank,2025-08-08T22:57:49.107Z
1274,thomas.foster.1274@informationtechconsultants.co.uk,Thomas,Foster,USER,ANDROID,ENDING_SOON,Atlas Retail,2023-04-10T05:01:58.018Z
1275,thomas.nair.1275@informationtechconsultants.co.uk,Thomas,Nair,USER,ANDROID,ENDING_SOON,Redwood Energy,2025-06-14T02:07:48.664Z
1276,thomas.bailey.1276@informationtechconsultants.co.uk,Thomas,Bailey,USER,DATA,ENDING_SOON,Horizon Health,2025-01-20T07:29:32.529Z
1277,thomas.kim.1277@informationtechconsultants.co.uk,Thomas,Kim,USER,DATA,ENDING_SOON,BluePeak Telecom,2023-05-13T15:29:33.425Z
1278,thomas.ward.1278@informationtechconsultants.co.uk,Thomas,Ward,USER,DATA,ENDING_SOON,Meridian Finance,2024-08-27T05:50:43.500Z
1279,thomas.malik.1279@informationtechconsultants.co.uk,Thomas,Malik,USER,DATA,ENDING_SOON,Vertex Logistics,2023-10-13T20:40:00.176Z
1280,thomas.carter.1280@informationtechconsultants.co.uk,Thomas,Carter,USER,DATA,ENDING_SOON,Cedar Insurance,2023-02-23T11:05:41.688Z
1281,thomas.santos.1281@informationtechconsultants.co.uk,Thomas,Santos,USER,DATA,PLACED,Aurora Media,2026-07-08T08:44:12.917Z
1282,thomas.cole.1282@informationtechconsultants.co.uk,Thomas,Cole,USER,DATA,PLACED,Ember Mobility,2025-05-27T18:23:50.686Z
1283,thomas.lewis.1283@informationtechconsultants.co.uk,Thomas,Lewis,USER,DATA,PLACED,Summit Travel,2026-03-11T15:41:33.757Z
1284,thomas.mills.1284@informationtechconsultants.co.uk,Thomas,Mills,USER,DATA,PLACED,Oakline Public Sector,2023-12-16T23:24:50.708Z
1285,thomas.sen.1285@informationtechconsultants.co.uk,Thomas,Sen,USER,DATA,PLACED,Northstar Bank,2024-01-24T00:54:17.859Z
1286,thomas.bell.1286@informationtechconsultants.co.uk,Thomas,Bell,USER,DATA,PLACED,Atlas Retail,2024-08-15T20:41:36.625Z
1287,thomas.davis.1287@informationtechconsultants.co.uk,Thomas,Davis,USER,DATA,PLACED,Redwood Energy,2023-05-06T17:29:01.990Z
1288,thomas.evans.1288@informationtechconsultants.co.uk,Thomas,Evans,USER,DATA,PLACED,Horizon Health,2025-08-27T20:09:19.742Z
1289,thomas.williams.1289@informationtechconsultants.co.uk,Thomas,Williams,USER,DATA,PLACED,BluePeak Telecom,2024-01-18T03:39:32.347Z
1290,thomas.scott.1290@informationtechconsultants.co.uk,Thomas,Scott,USER,DATA,PLACED,Meridian Finance,2023-03-31T06:09:41.429Z
1291,thomas.ibrahim.1291@informationtechconsultants.co.uk,Thomas,Ibrahim,USER,DATA,PLACED,Vertex Logistics,2024-02-15T17:07:30.980Z
1292,thomas.mitchell.1292@informationtechconsultants.co.uk,Thomas,Mitchell,USER,DATA,PLACED,Cedar Insurance,2025-11-08T06:53:53.178Z
1293,thomas.murphy.1293@informationtechconsultants.co.uk,Thomas,Murphy,USER,DATA,PLACED,Aurora Media,2023-11-01T21:28:41.642Z
1294,thomas.iqbal.1294@informationtechconsultants.co.uk,Thomas,Iqbal,USER,DATA,PLACED,Ember Mobility,2024-08-24T21:09:35.381Z
1295,thomas.roberts.1295@informationtechconsultants.co.uk,Thomas,Roberts,USER,DATA,PLACED,Summit Travel,2024-12-05T11:08:34.668Z
1296,thomas.wright.1296@informationtechconsultants.co.uk,Thomas,Wright,USER,DATA,PLACED,Oakline Public Sector,2023-11-30T12:43:32.394Z
1297,thomas.cho.1297@informationtechconsultants.co.uk,Thomas,Cho,USER,DATA,PLACED,Northstar Bank,2023-10-06T02:37:21.130Z
1298,thomas.parker.1298@informationtechconsultants.co.uk,Thomas,Parker,USER,DATA,PLACED,Atlas Retail,2024-03-25T17:30:05.922Z
1299,thomas.taylor.1299@informationtechconsultants.co.uk,Thomas,Taylor,USER,DATA,PLACED,Redwood Energy,2025-02-27T06:58:09.461Z
1300,thomas.nelson.1300@informationtechconsultants.co.uk,Thomas,Nelson,USER,DATA,PLACED,Horizon Health,2026-04-21T06:50:22.838Z
1301,hana.rahman.1301@informationtechconsultants.co.uk,Hana,Rahman,USER,PYTHON,PLACED,BluePeak Telecom,2023-07-11T08:46:35.272Z
1302,hana.morgan.1302@informationtechconsultants.co.uk,Hana,Morgan,USER,PYTHON,PLACED,Meridian Finance,2026-04-06T00:04:08.683Z
1303,hana.shah.1303@informationtechconsultants.co.uk,Hana,Shah,USER,PYTHON,PLACED,Vertex Logistics,2026-01-17T04:27:22.424Z
1304,hana.green.1304@informationtechconsultants.co.uk,Hana,Green,USER,PYTHON,PLACED,Cedar Insurance,2023-08-03T02:12:54.593Z
1305,hana.patel.1305@informationtechconsultants.co.uk,Hana,Patel,USER,PYTHON,PLACED,Aurora Media,2023-10-28T04:31:27.807Z
1306,hana.reed.1306@informationtechconsultants.co.uk,Hana,Reed,USER,PYTHON,PLACED,Ember Mobility,2025-01-19T06:15:56.720Z
1307,hana.hassan.1307@informationtechconsultants.co.uk,Hana,Hassan,USER,PYTHON,PLACED,Summit Travel,2023-04-07T18:15:12.319Z
1308,hana.brooks.1308@informationtechconsultants.co.uk,Hana,Brooks,USER,PYTHON,PLACED,Oakline Public Sector,2024-01-29T13:56:49.538Z
1309,hana.khan.1309@informationtechconsultants.co.uk,Hana,Khan,USER,PYTHON,PLACED,Northstar Bank,2025-03-25T08:33:16.901Z
1310,hana.grant.1310@informationtechconsultants.co.uk,Hana,Grant,USER,PYTHON,PLACED,Atlas Retail,2025-07-30T17:55:31.825Z
1311,hana.clarke.1311@informationtechconsultants.co.uk,Hana,Clarke,USER,PYTHON,PLACED,Redwood Energy,2024-01-01T09:04:56.156Z
1312,hana.turner.1312@informationtechconsultants.co.uk,Hana,Turner,USER,PYTHON,PLACED,Horizon Health,2025-09-10T00:18:58.679Z
1313,hana.okafor.1313@informationtechconsultants.co.uk,Hana,Okafor,USER,PYTHON,PLACED,BluePeak Telecom,2025-02-10T02:55:41.614Z
1314,hana.walsh.1314@informationtechconsultants.co.uk,Hana,Walsh,USER,PYTHON,PLACED,Meridian Finance,2023-06-05T13:26:56.700Z
1315,hana.mahmood.1315@informationtechconsultants.co.uk,Hana,Mahmood,USER,PYTHON,PLACED,Vertex Logistics,2024-07-29T23:42:52.542Z
1316,hana.bennett.1316@informationtechconsultants.co.uk,Hana,Bennett,USER,PYTHON,PLACED,Cedar Insurance,2025-05-03T00:23:48.218Z
1317,hana.rossi.1317@informationtechconsultants.co.uk,Hana,Rossi,USER,PYTHON,PLACED,Aurora Media,2024-07-29T17:05:21.351Z
1318,hana.price.1318@informationtechconsultants.co.uk,Hana,Price,USER,PYTHON,PLACED,Ember Mobility,2023-02-25T03:51:17.096Z
1319,hana.ali.1319@informationtechconsultants.co.uk,Hana,Ali,USER,PYTHON,PLACED,Summit Travel,2023-08-09T20:47:06.692Z
1320,hana.harris.1320@informationtechconsultants.co.uk,Hana,Harris,USER,PYTHON,PLACED,Oakline Public Sector,2023-08-04T08:05:04.678Z
1321,hana.martin.1321@informationtechconsultants.co.uk,Hana,Martin,USER,PYTHON,PLACED,Northstar Bank,2026-06-12T02:20:33.097Z
1322,hana.ahmed.1322@informationtechconsultants.co.uk,Hana,Ahmed,USER,PYTHON,PLACED,Atlas Retail,2023-03-28T20:57:24.616Z
1323,hana.cooper.1323@informationtechconsultants.co.uk,Hana,Cooper,USER,PYTHON,PLACED,Redwood Energy,2026-04-07T22:15:42.633Z
1324,hana.foster.1324@informationtechconsultants.co.uk,Hana,Foster,USER,PYTHON,PLACED,Horizon Health,2023-12-08T05:12:36.838Z
1325,hana.nair.1325@informationtechconsultants.co.uk,Hana,Nair,USER,PYTHON,PLACED,BluePeak Telecom,2023-05-20T13:20:56.437Z
1326,hana.bailey.1326@informationtechconsultants.co.uk,Hana,Bailey,USER,PYTHON,PLACED,Meridian Finance,2023-03-07T08:03:19.573Z
1327,hana.kim.1327@informationtechconsultants.co.uk,Hana,Kim,USER,PYTHON,PLACED,Vertex Logistics,2025-03-07T20:49:01.570Z
1328,hana.ward.1328@informationtechconsultants.co.uk,Hana,Ward,USER,PYTHON,PLACED,Cedar Insurance,2025-04-25T16:16:17.207Z
1329,hana.malik.1329@informationtechconsultants.co.uk,Hana,Malik,USER,PYTHON,PLACED,Aurora Media,2025-07-21T20:20:24.291Z
1330,hana.carter.1330@informationtechconsultants.co.uk,Hana,Carter,USER,PYTHON,PLACED,Ember Mobility,2024-03-22T23:06:06.398Z
1331,hana.santos.1331@informationtechconsultants.co.uk,Hana,Santos,USER,PYTHON,PLACED,Summit Travel,2023-05-23T16:49:05.194Z
1332,hana.cole.1332@informationtechconsultants.co.uk,Hana,Cole,USER,PYTHON,PLACED,Oakline Public Sector,2026-01-31T04:45:43.431Z
1333,hana.lewis.1333@informationtechconsultants.co.uk,Hana,Lewis,USER,PYTHON,PLACED,Northstar Bank,2025-11-07T22:44:15.230Z
1334,hana.mills.1334@informationtechconsultants.co.uk,Hana,Mills,USER,PYTHON,PLACED,Atlas Retail,2025-02-26T02:17:15.219Z
1335,hana.sen.1335@informationtechconsultants.co.uk,Hana,Sen,USER,PYTHON,PLACED,Redwood Energy,2024-10-13T10:55:10.036Z
1336,hana.bell.1336@informationtechconsultants.co.uk,Hana,Bell,USER,PYTHON,AVAILABLE,,2025-03-03T21:41:26.370Z
1337,hana.davis.1337@informationtechconsultants.co.uk,Hana,Davis,USER,PYTHON,AVAILABLE,,2024-12-09T20:12:39.857Z
1338,hana.evans.1338@informationtechconsultants.co.uk,Hana,Evans,USER,PYTHON,AVAILABLE,,2023-10-08T11:49:12.852Z
1339,hana.williams.1339@informationtechconsultants.co.uk,Hana,Williams,USER,PYTHON,AVAILABLE,,2023-05-24T13:06:35.278Z
1340,hana.scott.1340@informationtechconsultants.co.uk,Hana,Scott,USER,PYTHON,AVAILABLE,,2025-02-22T03:10:13.762Z
1341,hana.ibrahim.1341@informationtechconsultants.co.uk,Hana,Ibrahim,USER,PYTHON,AVAILABLE,,2024-04-04T00:26:51.089Z
1342,hana.mitchell.1342@informationtechconsultants.co.uk,Hana,Mitchell,USER,PYTHON,AVAILABLE,,2025-11-06T08:16:06.286Z
1343,hana.murphy.1343@informationtechconsultants.co.uk,Hana,Murphy,USER,ANDROID,AVAILABLE,,2024-01-23T21:41:49.758Z
1344,hana.iqbal.1344@informationtechconsultants.co.uk,Hana,Iqbal,USER,ANDROID,AVAILABLE,,2023-10-28T20:55:04.265Z
1345,hana.roberts.1345@informationtechconsultants.co.uk,Hana,Roberts,USER,ANDROID,AVAILABLE,,2025-10-30T06:15:22.495Z
1346,hana.wright.1346@informationtechconsultants.co.uk,Hana,Wright,USER,ANDROID,AVAILABLE,,2023-08-01T11:52:55.842Z
1347,hana.cho.1347@informationtechconsultants.co.uk,Hana,Cho,USER,ANDROID,AVAILABLE,,2024-02-04T14:34:06.516Z
1348,hana.parker.1348@informationtechconsultants.co.uk,Hana,Parker,USER,ANDROID,AVAILABLE,,2025-09-29T18:53:12.473Z
1349,hana.taylor.1349@informationtechconsultants.co.uk,Hana,Taylor,USER,ANDROID,AVAILABLE,,2026-03-01T05:34:37.180Z
1350,hana.nelson.1350@informationtechconsultants.co.uk,Hana,Nelson,USER,ANDROID,ENDING_SOON,Meridian Finance,2023-01-06T16:12:40.054Z
1351,jacob.rahman.1351@informationtechconsultants.co.uk,Jacob,Rahman,USER,ANDROID,ENDING_SOON,Vertex Logistics,2023-01-07T23:05:25.506Z
1352,jacob.morgan.1352@informationtechconsultants.co.uk,Jacob,Morgan,USER,ANDROID,ENDING_SOON,Cedar Insurance,2024-03-18T12:44:42.628Z
1353,jacob.shah.1353@informationtechconsultants.co.uk,Jacob,Shah,USER,ANDROID,ENDING_SOON,Aurora Media,2025-12-30T13:14:25.865Z
1354,jacob.green.1354@informationtechconsultants.co.uk,Jacob,Green,USER,ANDROID,ENDING_SOON,Ember Mobility,2024-07-08T06:01:46.539Z
1355,jacob.patel.1355@informationtechconsultants.co.uk,Jacob,Patel,USER,ANDROID,ENDING_SOON,Summit Travel,2024-10-11T01:20:53.611Z
1356,jacob.reed.1356@informationtechconsultants.co.uk,Jacob,Reed,USER,ANDROID,ENDING_SOON,Oakline Public Sector,2025-08-29T02:59:00.246Z
1357,jacob.hassan.1357@informationtechconsultants.co.uk,Jacob,Hassan,USER,ANDROID,ENDING_SOON,Northstar Bank,2024-07-20T22:46:09.536Z
1358,jacob.brooks.1358@informationtechconsultants.co.uk,Jacob,Brooks,USER,ANDROID,ENDING_SOON,Atlas Retail,2025-12-23T20:50:04.227Z
1359,jacob.khan.1359@informationtechconsultants.co.uk,Jacob,Khan,USER,ANDROID,ENDING_SOON,Redwood Energy,2024-05-26T02:33:01.274Z
1360,jacob.grant.1360@informationtechconsultants.co.uk,Jacob,Grant,USER,ANDROID,ENDING_SOON,Horizon Health,2023-06-18T21:26:28.612Z
1361,jacob.clarke.1361@informationtechconsultants.co.uk,Jacob,Clarke,USER,ANDROID,PLACED,BluePeak Telecom,2024-10-12T07:32:52.699Z
1362,jacob.turner.1362@informationtechconsultants.co.uk,Jacob,Turner,USER,ANDROID,PLACED,Meridian Finance,2023-11-11T18:07:55.669Z
1363,jacob.okafor.1363@informationtechconsultants.co.uk,Jacob,Okafor,USER,ANDROID,PLACED,Vertex Logistics,2025-01-05T04:59:42.385Z
1364,jacob.walsh.1364@informationtechconsultants.co.uk,Jacob,Walsh,USER,ANDROID,PLACED,Cedar Insurance,2026-06-03T04:50:00.274Z
1365,jacob.mahmood.1365@informationtechconsultants.co.uk,Jacob,Mahmood,USER,ANDROID,PLACED,Aurora Media,2023-06-02T21:54:23.499Z
1366,jacob.bennett.1366@informationtechconsultants.co.uk,Jacob,Bennett,USER,ANDROID,PLACED,Ember Mobility,2024-07-21T08:30:47.249Z
1367,jacob.rossi.1367@informationtechconsultants.co.uk,Jacob,Rossi,USER,ANDROID,PLACED,Summit Travel,2025-09-11T00:51:48.152Z
1368,jacob.price.1368@informationtechconsultants.co.uk,Jacob,Price,USER,ANDROID,PLACED,Oakline Public Sector,2024-08-22T07:17:38.488Z
1369,jacob.ali.1369@informationtechconsultants.co.uk,Jacob,Ali,USER,ANDROID,PLACED,Northstar Bank,2024-02-13T22:06:29.223Z
1370,jacob.harris.1370@informationtechconsultants.co.uk,Jacob,Harris,USER,ANDROID,PLACED,Atlas Retail,2025-10-02T16:53:19.469Z
1371,jacob.martin.1371@informationtechconsultants.co.uk,Jacob,Martin,USER,ANDROID,PLACED,Redwood Energy,2025-06-18T16:37:55.683Z
1372,jacob.ahmed.1372@informationtechconsultants.co.uk,Jacob,Ahmed,USER,ANDROID,PLACED,Horizon Health,2026-04-22T16:59:42.144Z
1373,jacob.cooper.1373@informationtechconsultants.co.uk,Jacob,Cooper,USER,ANDROID,PLACED,BluePeak Telecom,2025-12-15T10:00:47.856Z
1374,jacob.foster.1374@informationtechconsultants.co.uk,Jacob,Foster,USER,ANDROID,PLACED,Meridian Finance,2025-01-26T08:37:16.119Z
1375,jacob.nair.1375@informationtechconsultants.co.uk,Jacob,Nair,USER,ANDROID,PLACED,Vertex Logistics,2023-09-16T20:55:00.986Z
1376,jacob.bailey.1376@informationtechconsultants.co.uk,Jacob,Bailey,USER,DATA,PLACED,Cedar Insurance,2023-02-24T17:29:28.819Z
1377,jacob.kim.1377@informationtechconsultants.co.uk,Jacob,Kim,USER,DATA,PLACED,Aurora Media,2024-02-02T09:27:45.889Z
1378,jacob.ward.1378@informationtechconsultants.co.uk,Jacob,Ward,USER,DATA,PLACED,Ember Mobility,2023-09-28T01:22:00.680Z
1379,jacob.malik.1379@informationtechconsultants.co.uk,Jacob,Malik,USER,DATA,PLACED,Summit Travel,2023-01-14T21:17:18.366Z
1380,jacob.carter.1380@informationtechconsultants.co.uk,Jacob,Carter,USER,DATA,PLACED,Oakline Public Sector,2024-06-10T16:16:48.695Z
1381,jacob.santos.1381@informationtechconsultants.co.uk,Jacob,Santos,USER,DATA,PLACED,Northstar Bank,2024-04-26T06:33:21.309Z
1382,jacob.cole.1382@informationtechconsultants.co.uk,Jacob,Cole,USER,DATA,PLACED,Atlas Retail,2024-08-17T03:38:33.249Z
1383,jacob.lewis.1383@informationtechconsultants.co.uk,Jacob,Lewis,USER,DATA,PLACED,Redwood Energy,2026-01-09T14:38:54.753Z
1384,jacob.mills.1384@informationtechconsultants.co.uk,Jacob,Mills,USER,DATA,PLACED,Horizon Health,2024-01-09T22:31:05.192Z
1385,jacob.sen.1385@informationtechconsultants.co.uk,Jacob,Sen,USER,DATA,PLACED,BluePeak Telecom,2025-03-23T18:30:08.625Z
1386,jacob.bell.1386@informationtechconsultants.co.uk,Jacob,Bell,USER,DATA,PLACED,Meridian Finance,2025-01-27T18:29:30.565Z
1387,jacob.davis.1387@informationtechconsultants.co.uk,Jacob,Davis,USER,DATA,PLACED,Vertex Logistics,2025-10-06T23:57:57.892Z
1388,jacob.evans.1388@informationtechconsultants.co.uk,Jacob,Evans,USER,DATA,PLACED,Cedar Insurance,2026-04-29T20:31:00.193Z
1389,jacob.williams.1389@informationtechconsultants.co.uk,Jacob,Williams,USER,DATA,PLACED,Aurora Media,2024-09-10T06:18:38.494Z
1390,jacob.scott.1390@informationtechconsultants.co.uk,Jacob,Scott,USER,DATA,PLACED,Ember Mobility,2026-04-09T09:34:32.289Z
1391,jacob.ibrahim.1391@informationtechconsultants.co.uk,Jacob,Ibrahim,USER,DATA,PLACED,Summit Travel,2024-03-01T16:06:54.614Z
1392,jacob.mitchell.1392@informationtechconsultants.co.uk,Jacob,Mitchell,USER,DATA,PLACED,Oakline Public Sector,2023-11-27T13:28:52.905Z
1393,jacob.murphy.1393@informationtechconsultants.co.uk,Jacob,Murphy,USER,DATA,PLACED,Northstar Bank,2023-04-21T16:42:06.496Z
1394,jacob.iqbal.1394@informationtechconsultants.co.uk,Jacob,Iqbal,USER,DATA,PLACED,Atlas Retail,2024-06-04T04:47:15.302Z
1395,jacob.roberts.1395@informationtechconsultants.co.uk,Jacob,Roberts,USER,DATA,PLACED,Redwood Energy,2025-05-28T22:20:09.092Z
1396,jacob.wright.1396@informationtechconsultants.co.uk,Jacob,Wright,USER,DATA,PLACED,Horizon Health,2024-10-11T02:50:03.522Z
1397,jacob.cho.1397@informationtechconsultants.co.uk,Jacob,Cho,USER,DATA,PLACED,BluePeak Telecom,2023-10-14T06:13:43.973Z
1398,jacob.parker.1398@informationtechconsultants.co.uk,Jacob,Parker,USER,DATA,PLACED,Meridian Finance,2023-05-03T16:21:13.545Z
1399,jacob.taylor.1399@informationtechconsultants.co.uk,Jacob,Taylor,USER,DATA,PLACED,Vertex Logistics,2023-11-01T12:18:16.807Z
1400,jacob.nelson.1400@informationtechconsultants.co.uk,Jacob,Nelson,USER,DATA,PLACED,Cedar Insurance,2023-11-18T15:39:13.160Z
1401,inaya.rahman.1401@informationtechconsultants.co.uk,Inaya,Rahman,USER,PYTHON,PLACED,Aurora Media,2024-06-12T08:10:24.310Z
1402,inaya.morgan.1402@informationtechconsultants.co.uk,Inaya,Morgan,USER,PYTHON,PLACED,Ember Mobility,2026-02-10T21:27:23.506Z
1403,inaya.shah.1403@informationtechconsultants.co.uk,Inaya,Shah,USER,PYTHON,PLACED,Summit Travel,2024-08-19T14:23:59.415Z
1404,inaya.green.1404@informationtechconsultants.co.uk,Inaya,Green,USER,PYTHON,PLACED,Oakline Public Sector,2026-04-12T19:59:27.050Z
1405,inaya.patel.1405@informationtechconsultants.co.uk,Inaya,Patel,USER,PYTHON,PLACED,Northstar Bank,2026-07-01T00:12:59.431Z
1406,inaya.reed.1406@informationtechconsultants.co.uk,Inaya,Reed,USER,PYTHON,PLACED,Atlas Retail,2023-08-28T13:21:48.491Z
1407,inaya.hassan.1407@informationtechconsultants.co.uk,Inaya,Hassan,USER,PYTHON,PLACED,Redwood Energy,2023-01-04T03:59:29.138Z
1408,inaya.brooks.1408@informationtechconsultants.co.uk,Inaya,Brooks,USER,PYTHON,PLACED,Horizon Health,2024-12-17T16:07:55.194Z
1409,inaya.khan.1409@informationtechconsultants.co.uk,Inaya,Khan,USER,PYTHON,PLACED,BluePeak Telecom,2023-11-22T12:59:12.845Z
1410,inaya.grant.1410@informationtechconsultants.co.uk,Inaya,Grant,USER,PYTHON,PLACED,Meridian Finance,2023-07-23T04:51:53.454Z
1411,inaya.clarke.1411@informationtechconsultants.co.uk,Inaya,Clarke,USER,PYTHON,PLACED,Vertex Logistics,2024-04-24T17:29:14.190Z
1412,inaya.turner.1412@informationtechconsultants.co.uk,Inaya,Turner,USER,PYTHON,PLACED,Cedar Insurance,2025-11-06T16:51:35.741Z
1413,inaya.okafor.1413@informationtechconsultants.co.uk,Inaya,Okafor,USER,PYTHON,PLACED,Aurora Media,2023-03-25T03:37:53.515Z
1414,inaya.walsh.1414@informationtechconsultants.co.uk,Inaya,Walsh,USER,PYTHON,PLACED,Ember Mobility,2026-06-07T03:31:57.960Z
1415,inaya.mahmood.1415@informationtechconsultants.co.uk,Inaya,Mahmood,USER,PYTHON,PLACED,Summit Travel,2024-04-03T05:17:21.013Z
1416,inaya.bennett.1416@informationtechconsultants.co.uk,Inaya,Bennett,USER,PYTHON,AVAILABLE,,2023-01-05T16:25:32.486Z
1417,inaya.rossi.1417@informationtechconsultants.co.uk,Inaya,Rossi,USER,PYTHON,AVAILABLE,,2023-10-18T16:28:07.221Z
1418,inaya.price.1418@informationtechconsultants.co.uk,Inaya,Price,USER,PYTHON,AVAILABLE,,2024-08-06T17:15:30.803Z
1419,inaya.ali.1419@informationtechconsultants.co.uk,Inaya,Ali,USER,PYTHON,AVAILABLE,,2023-10-20T05:20:39.396Z
1420,inaya.harris.1420@informationtechconsultants.co.uk,Inaya,Harris,USER,PYTHON,AVAILABLE,,2024-03-09T20:26:20.242Z
1421,inaya.martin.1421@informationtechconsultants.co.uk,Inaya,Martin,USER,PYTHON,AVAILABLE,,2026-07-17T05:14:37.804Z
1422,inaya.ahmed.1422@informationtechconsultants.co.uk,Inaya,Ahmed,USER,PYTHON,AVAILABLE,,2024-07-19T17:50:41.610Z
1423,inaya.cooper.1423@informationtechconsultants.co.uk,Inaya,Cooper,USER,PYTHON,AVAILABLE,,2024-03-08T15:41:36.605Z
1424,inaya.foster.1424@informationtechconsultants.co.uk,Inaya,Foster,USER,PYTHON,AVAILABLE,,2026-06-20T05:47:23.320Z
1425,inaya.nair.1425@informationtechconsultants.co.uk,Inaya,Nair,USER,PYTHON,AVAILABLE,,2024-09-16T03:37:09.114Z
1426,inaya.bailey.1426@informationtechconsultants.co.uk,Inaya,Bailey,USER,PYTHON,AVAILABLE,,2025-09-22T10:08:11.198Z
1427,inaya.kim.1427@informationtechconsultants.co.uk,Inaya,Kim,USER,PYTHON,AVAILABLE,,2023-05-21T12:19:14.367Z
1428,inaya.ward.1428@informationtechconsultants.co.uk,Inaya,Ward,USER,PYTHON,AVAILABLE,,2026-06-07T10:34:03.885Z
1429,inaya.malik.1429@informationtechconsultants.co.uk,Inaya,Malik,USER,PYTHON,AVAILABLE,,2025-10-24T14:17:48.643Z
1430,inaya.carter.1430@informationtechconsultants.co.uk,Inaya,Carter,USER,PYTHON,ENDING_SOON,Atlas Retail,2024-08-18T04:23:09.133Z
1431,inaya.santos.1431@informationtechconsultants.co.uk,Inaya,Santos,USER,PYTHON,ENDING_SOON,Redwood Energy,2023-03-05T17:06:05.996Z
1432,inaya.cole.1432@informationtechconsultants.co.uk,Inaya,Cole,USER,PYTHON,ENDING_SOON,Horizon Health,2024-11-10T10:07:14.484Z
